name,mp,pp,unweighted_claim_mistakes_per_claim,unweighted_lead_mistakes_per_lead,unweighted_mistakes_as_declarer,unweighted_mistakes_as_defender,unweighted_defender_missed_current_double,unweighted_defender_erroneously_doubled,unweighted_defender_missed_higher_contract,unweighted_declarer_missed_higher_contract,unweighted_declarer_missed_doubling_opponents_last_bid,unweighted_declarer_missed_opponents_last_redouble,unweighted_declarer_missed_redoubling_opponents_erroneous_double,unweighted_declarer_missed_opponents_last_bid,unweighted_declarer_erroneous_redouble,unweighted_passed_higher_contract
Tiago Canelas,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.19148936170212766,0.0,0.10638297872340426,0.2553191489361702,0.06382978723404255,0.0,0.06382978723404255,0.0,0.0,0.0
Baha Fahs,0.0,0.0,0.07042253521126761,0.23529411764705882,0.04522613065326633,0.025252525252525252,0.23684210526315788,0.0,0.09210526315789473,0.21052631578947367,0.039473684210526314,0.0,0.039473684210526314,0.013157894736842105,0.0,0.013157894736842105
Michel Eidi,16.0,1.0,0.06547619047619048,0.17142857142857143,0.021238938053097345,0.04455445544554455,0.19444444444444445,0.0,0.10555555555555556,0.19444444444444445,0.09444444444444444,0.005555555555555556,0.016666666666666666,0.011111111111111112,0.0,0.0
Takis Kotsiopoulos,0.0,0.0,0.05128205128205128,0.2857142857142857,0.06338028169014084,0.04395604395604396,0.1794871794871795,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0
Yannis Militsopoulos,0.0,0.0,0.023529411764705882,0.2777777777777778,0.029239766081871343,0.03879310344827586,0.16091954022988506,0.0,0.08045977011494253,0.21839080459770116,0.05747126436781609,0.011494252873563218,0.022988505747126436,0.011494252873563218,0.0,0.0
Jukka Pesonen,0.0,0.0,0.09090909090909091,0.18181818181818182,0.012658227848101266,0.0,0.15789473684210525,0.0,0.07894736842105263,0.18421052631578946,0.07894736842105263,0.0,0.10526315789473684,0.02631578947368421,0.0,0.0
Sakari Stubb,0.0,0.0,0.18181818181818182,0.25,0.021739130434782608,0.0425531914893617,0.15789473684210525,0.0,0.07894736842105263,0.18421052631578946,0.07894736842105263,0.0,0.10526315789473684,0.02631578947368421,0.0,0.0
Osmo Kiema,2.0,0.0,0.01048951048951049,0.125,0.022564102564102566,0.02527075812274368,0.13636363636363635,0.0,0.08181818181818182,0.18484848484848485,0.09545454545454546,0.0,0.019696969696969695,0.015151515151515152,0.0,0.006060606060606061
Girish Mehta,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0
Iqbal Nagri,0.0,0.0,0.0,0.5,0.0,0.25,0.15789473684210525,0.0,0.0,0.3157894736842105,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0
Mustafa Alibhai,0.0,0.0,0.1111111111111111,0.0,0.07291666666666667,0.03278688524590164,0.05263157894736842,0.0,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.0
Nurdin Jafferji,0.0,0.0,0.05555555555555555,0.2,0.04424778761061947,0.0,0.05263157894736842,0.0,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.0
Yung-Nan Yian,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0
Ole Raulund,4.0,0.0,0.029411764705882353,0.1875,0.015267175572519083,0.021164021164021163,0.09859154929577464,0.0,0.056338028169014086,0.16901408450704225,0.1267605633802817,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0
Stephen Blackstock,11.0,0.0,0.0,0.25,0.046875,0.0196078431372549,0.05263157894736842,0.0,0.05263157894736842,0.5789473684210527,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
Laslo Honti,17.0,1.0,0.01652892561983471,0.3,0.04073319755600815,0.019178082191780823,0.13533834586466165,0.0,0.06015037593984962,0.21052631578947367,0.07518796992481203,0.007518796992481203,0.022556390977443608,0.015037593984962405,0.0,0.0
Tamas Szalka,11.0,0.0,0.1,0.6666666666666666,0.0,0.0,0.2,0.0,0.0,0.25,0.1,0.0,0.05,0.05,0.0,0.0
Daniel Gulyas,11.0,0.0,0.021739130434782608,0.15384615384615385,0.033482142857142856,0.036065573770491806,0.11827956989247312,0.0,0.043010752688172046,0.3118279569892473,0.053763440860215055,0.0,0.0,0.053763440860215055,0.0,0.0
Gabor Winkler,223.0,1.0,0.02237136465324385,0.20175438596491227,0.03294117647058824,0.027833001988071572,0.1348747591522158,0.0019267822736030828,0.1001926782273603,0.2350674373795761,0.07129094412331406,0.0,0.011560693641618497,0.023121387283236993,0.0,0.0019267822736030828
Colin Simpson,302.0,2.0,0.0,0.16666666666666666,0.0,0.04697986577181208,0.15079365079365079,0.0,0.09523809523809523,0.23015873015873015,0.05555555555555555,0.0,0.023809523809523808,0.007936507936507936,0.0,0.0
Henri Szwarc,2445.0,22.0,0.06909090909090909,0.14444444444444443,0.03125,0.026136363636363635,0.12211221122112212,0.0,0.1188118811881188,0.17491749174917492,0.08250825082508251,0.0,0.0165016501650165,0.009900990099009901,0.0,0.0
Salvador Assael,229.0,0.0,0.02654867256637168,0.2807017543859649,0.021315468940316686,0.02855288773523686,0.12704918032786885,0.0020491803278688526,0.07377049180327869,0.20901639344262296,0.07581967213114754,0.0020491803278688526,0.01639344262295082,0.014344262295081968,0.0,0.0
Zahari Zahariev,79.0,0.0,0.03225806451612903,0.12121212121212122,0.040690505548705305,0.021551724137931036,0.11836734693877551,0.00816326530612245,0.0653061224489796,0.2163265306122449,0.061224489795918366,0.004081632653061225,0.02857142857142857,0.024489795918367346,0.0,0.004081632653061225
Nafiz Zorlu,27.0,0.0,0.01675977653631285,0.14285714285714285,0.026859504132231406,0.027049180327868853,0.12051282051282051,0.005128205128205128,0.08205128205128205,0.2076923076923077,0.07948717948717948,0.0,0.023076923076923078,0.007692307692307693,0.0,0.0
Yalcin Atabey,45.0,0.0,0.022284122562674095,0.1282051282051282,0.024242424242424242,0.016541353383458645,0.13110539845758354,0.005141388174807198,0.07969151670951156,0.2390745501285347,0.06940874035989718,0.002570694087403599,0.010282776349614395,0.030848329048843187,0.0,0.0
Suleyman Kolata,37.0,0.0,0.0215311004784689,0.1925925925925926,0.0295159386068477,0.028790786948176585,0.13129102844638948,0.00437636761487965,0.0787746170678337,0.24070021881838075,0.061269146608315096,0.002188183807439825,0.010940919037199124,0.0262582056892779,0.0,0.0
Max Khven,46.0,3.5,0.017605633802816902,0.2328767123287671,0.02813852813852814,0.027001862197392923,0.11384615384615385,0.003076923076923077,0.08307692307692308,0.27076923076923076,0.07076923076923076,0.0,0.012307692307692308,0.021538461538461538,0.0,0.0
Fabienne Bourgeois,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0
Lionel Sebbane,60.0,0.0,0.034722222222222224,0.06451612903225806,0.02578268876611418,0.023752969121140142,0.13664596273291926,0.006211180124223602,0.06832298136645963,0.2484472049689441,0.043478260869565216,0.0,0.024844720496894408,0.018633540372670808,0.0,0.006211180124223602
Amar Nath Banerjee,56.0,0.0,0.03278688524590164,0.15789473684210525,0.017793594306049824,0.02702702702702703,0.13953488372093023,0.0,0.09302325581395349,0.19767441860465115,0.023255813953488372,0.0,0.023255813953488372,0.011627906976744186,0.0,0.011627906976744186
Klaus Reps,60.0,0.0,0.024734982332155476,0.12162162162162163,0.01929260450160772,0.019153225806451613,0.10897435897435898,0.003205128205128205,0.060897435897435896,0.20192307692307693,0.07371794871794872,0.0,0.03205128205128205,0.019230769230769232,0.0,0.003205128205128205
Rana Roy,36.0,0.0,0.0,0.125,0.01818181818181818,0.038461538461538464,0.16666666666666666,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0
Martin Schaltz,78.0,0.0,0.0,0.2,0.01990049751243781,0.024691358024691357,0.14035087719298245,0.0,0.08771929824561403,0.17543859649122806,0.07017543859649122,0.0,0.03508771929824561,0.0,0.0,0.0
Hans Christian Graversen,188.0,0.0,0.004464285714285714,0.12,0.03494347379239465,0.020618556701030927,0.0967741935483871,0.0,0.056451612903225805,0.23790322580645162,0.08064516129032258,0.0,0.012096774193548387,0.020161290322580645,0.0,0.0
Poul Clemmensen,12.0,0.0,0.0,0.15384615384615385,0.03056768558951965,0.03211009174311927,0.10909090909090909,0.0,0.09090909090909091,0.18181818181818182,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.0,0.0
Md. Hasinur Rahman Talukder,3.0,0.0,0.0,0.0,0.017699115044247787,0.02702702702702703,0.21052631578947367,0.0,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
Azizul Haque,0.0,0.0,0.0,0.4,0.036585365853658534,0.06060606060606061,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555
Nitya Gopal Saha,0.0,0.0,0.0,0.2,0.09375,0.015151515151515152,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555
Mika Salomaa,2.0,0.0,0.0,0.21428571428571427,0.038461538461538464,0.047619047619047616,0.12,0.0,0.06,0.28,0.06,0.0,0.02,0.02,0.0,0.0
Bobby Levin,2235.0,32.25,0.027777777777777776,0.17857142857142858,0.018691588785046728,0.01288659793814433,0.16666666666666666,0.0,0.06060606060606061,0.19696969696969696,0.06818181818181818,0.007575757575757576,0.007575757575757576,0.015151515151515152,0.0,0.0
Loreto Cuevas,2.0,0.0,0.0,0.4,0.058823529411764705,0.043478260869565216,0.21052631578947367,0.0,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,0.0
Alejandro Sanchez,69.0,0.5,0.08333333333333333,0.3333333333333333,0.03614457831325301,0.056338028169014086,0.15789473684210525,0.0,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
Beatriz Marangunic,2.0,0.0,0.0,0.25,0.0375,0.028985507246376812,0.15789473684210525,0.0,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
Hayet Hachimi,0.0,0.0,0.0,0.0,0.03125,0.0,0.25,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
Gabriel Fractman,5.0,0.0,0.013888888888888888,0.13333333333333333,0.025889967637540454,0.022988505747126436,0.12380952380952381,0.01904761904761905,0.06666666666666667,0.1523809523809524,0.10476190476190476,0.0,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525
Gabriel Carrasco,5.0,0.0,0.013888888888888888,0.16,0.03463203463203463,0.031818181818181815,0.12380952380952381,0.01904761904761905,0.06666666666666667,0.1523809523809524,0.10476190476190476,0.0,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525
Derek Zen,104.0,0.5,0.0,0.42857142857142855,0.0,0.014084507042253521,0.21052631578947367,0.0,0.10526315789473684,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
Kelvin MAK,0.0,0.0,0.0625,0.0,0.028985507246376812,0.02,0.08163265306122448,0.0,0.08163265306122448,0.20408163265306123,0.08163265306122448,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0
Hideki Takano,40.0,1.0,0.015151515151515152,0.17142857142857143,0.029411764705882353,0.03714710252600297,0.18831168831168832,0.006493506493506494,0.07142857142857142,0.2012987012987013,0.06493506493506493,0.0,0.01948051948051948,0.01948051948051948,0.0,0.0
Mikl s Dumbovich,218.0,1.0,0.037037037037037035,0.23404255319148937,0.01948051948051948,0.02252252252252252,0.1377245508982036,0.0,0.07784431137724551,0.20958083832335328,0.04790419161676647,0.0,0.005988023952095809,0.005988023952095809,0.0,0.005988023952095809
Gyorgy Szalay,28.0,1.0,0.005076142131979695,0.2222222222222222,0.016029593094944512,0.01844532279314888,0.1261682242990654,0.004672897196261682,0.06542056074766354,0.2570093457943925,0.08878504672897196,0.004672897196261682,0.018691588785046728,0.02336448598130841,0.0,0.0
Steinar Jonsson,10.0,0.0,0.0,0.24,0.039119804400977995,0.015968063872255488,0.20300751879699247,0.0,0.09774436090225563,0.21052631578947367,0.09022556390977443,0.0,0.03759398496240601,0.007518796992481203,0.0,0.0
Hrannar Erlingsson,4.0,0.0,0.07407407407407407,0.08333333333333333,0.05128205128205128,0.014492753623188406,0.15625,0.0,0.15625,0.21875,0.03125,0.0,0.03125,0.0,0.0,0.0
Hong Dong Duong,0.0,0.0,0.05952380952380952,0.13636363636363635,0.03206997084548105,0.028169014084507043,0.16483516483516483,0.01098901098901099,0.07692307692307693,0.23076923076923078,0.08791208791208792,0.0,0.01098901098901099,0.0,0.0,0.0
Steve Weinstein,2233.0,25.25,0.014492753623188406,0.22727272727272727,0.027439024390243903,0.04878048780487805,0.16091954022988506,0.0,0.05747126436781609,0.16091954022988506,0.08045977011494253,0.0,0.011494252873563218,0.0,0.0,0.0
Dmitrij Nikolenkov,99.0,0.5,0.01818181818181818,0.1794871794871795,0.03695150115473441,0.03787878787878788,0.0797872340425532,0.0,0.1595744680851064,0.25,0.10638297872340426,0.0,0.010638297872340425,0.010638297872340425,0.0,0.005319148936170213
Fernando Piedra,1345.0,8.0,0.07734806629834254,0.23214285714285715,0.03543913713405239,0.02230971128608924,0.14925373134328357,0.0,0.14925373134328357,0.21890547263681592,0.05472636815920398,0.0,0.004975124378109453,0.01990049751243781,0.0,0.004975124378109453
Sylvia Terraneo,0.0,0.0,0.0,0.0,0.01675977653631285,0.024193548387096774,0.07894736842105263,0.0,0.02631578947368421,0.3157894736842105,0.13157894736842105,0.0,0.02631578947368421,0.0,0.0,0.0
Bernd Saurer,104.0,0.0,0.04186046511627907,0.2033898305084746,0.027058823529411764,0.034229828850855744,0.1581196581196581,0.004273504273504274,0.08974358974358974,0.18803418803418803,0.08547008547008547,0.004273504273504274,0.02564102564102564,0.01282051282051282,0.0,0.0
Wolfgang Bieder,73.0,0.5,0.03333333333333333,0.14285714285714285,0.03007518796992481,0.03333333333333333,0.058823529411764705,0.0,0.029411764705882353,0.23529411764705882,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0
Leonid Podgur,55.0,4.5,0.02654867256637168,0.09090909090909091,0.03143712574850299,0.02736842105263158,0.17567567567567569,0.006756756756756757,0.06756756756756757,0.2905405405405405,0.08108108108108109,0.0,0.013513513513513514,0.013513513513513514,0.0,0.0
Avi Kalish,55.0,4.5,0.022727272727272728,0.13513513513513514,0.0375,0.030965391621129327,0.16766467065868262,0.005988023952095809,0.0718562874251497,0.2874251497005988,0.07784431137724551,0.0,0.011976047904191617,0.011976047904191617,0.0,0.0
Aris Filios,2.0,0.0,0.028,0.15151515151515152,0.037604456824512536,0.035107587768969425,0.15413533834586465,0.0,0.06390977443609022,0.23308270676691728,0.06015037593984962,0.0,0.03759398496240601,0.0037593984962406013,0.0,0.0
Michael Cummings,4.0,0.0,0.0,0.14285714285714285,0.02702702702702703,0.0425531914893617,0.15789473684210525,0.0,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0
Patrick Le Boulenge,2.0,0.0,0.125,0.4,0.08333333333333333,0.058823529411764705,0.15789473684210525,0.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.0
Philippe Caputo,102.0,0.0,0.08571428571428572,0.18181818181818182,0.03597122302158273,0.02040816326530612,0.21052631578947367,0.0,0.07894736842105263,0.21052631578947367,0.13157894736842105,0.0,0.02631578947368421,0.0,0.0,0.0
Ugis Jansons,18.0,0.0,0.027624309392265192,0.2037037037037037,0.03522205206738132,0.021798365122615803,0.13170731707317074,0.00975609756097561,0.07804878048780488,0.2146341463414634,0.06341463414634146,0.004878048780487805,0.024390243902439025,0.00975609756097561,0.0,0.004878048780487805
Bjorn Wenneberg,82.0,0.0,0.0379746835443038,0.14285714285714285,0.028,0.018306636155606407,0.10526315789473684,0.010526315789473684,0.1368421052631579,0.12631578947368421,0.07368421052631578,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684
Gocha Goshadze,5.0,0.0,0.02127659574468085,0.21052631578947367,0.03867403314917127,0.027906976744186046,0.17543859649122806,0.0,0.08771929824561403,0.21052631578947367,0.10526315789473684,0.0,0.0,0.017543859649122806,0.0,0.0
Revaz Beriashvili,5.0,0.0,0.0,0.125,0.056179775280898875,0.030303030303030304,0.10526315789473684,0.0,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0
Giorgi Abzianidze,5.0,0.0,0.023255813953488372,0.2222222222222222,0.04245283018867924,0.03940886699507389,0.10909090909090909,0.0,0.09090909090909091,0.23636363636363636,0.05454545454545454,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0
Ilan Herbst,283.0,2.0,0.0,0.125,0.027777777777777776,0.03571428571428571,0.18421052631578946,0.0,0.02631578947368421,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
Doron Yadlin,37.0,3.5,0.024213075060532687,0.15517241379310345,0.024024024024024024,0.015969162995594713,0.17579908675799086,0.0,0.1324200913242009,0.1780821917808219,0.0593607305936073,0.0,0.01598173515981735,0.0045662100456621,0.0,0.00228310502283105
Israel Yadlin,37.0,3.5,0.007263922518159807,0.20610687022900764,0.0262597586941093,0.02155887230514096,0.17579908675799086,0.0,0.1324200913242009,0.1780821917808219,0.0593607305936073,0.0,0.01598173515981735,0.0045662100456621,0.0,0.00228310502283105
Morten Lund Madsen,5.0,0.0,0.010526315789473684,0.15151515151515152,0.031914893617021274,0.037444933920704845,0.19069767441860466,0.0,0.06976744186046512,0.19069767441860466,0.046511627906976744,0.004651162790697674,0.018604651162790697,0.013953488372093023,0.0,0.0
Ray Jotcham,0.0,0.0,0.0,0.25,0.07692307692307693,0.03636363636363636,0.1111111111111111,0.0,0.05555555555555555,0.2777777777777778,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555
Pierre Chidiac,9.0,0.0,0.0,0.0,0.06395348837209303,0.034482758620689655,0.08823529411764706,0.0,0.029411764705882353,0.29411764705882354,0.23529411764705882,0.0,0.029411764705882353,0.0,0.0,0.0
Stevica Kikic,2.0,0.0,0.0,0.14285714285714285,0.0234375,0.047619047619047616,0.19444444444444445,0.027777777777777776,0.08333333333333333,0.3333333333333333,0.027777777777777776,0.0,0.0,0.027777777777777776,0.0,0.0
Vladimir Kalcic,2.0,0.0,0.0,0.16666666666666666,0.009433962264150943,0.0,0.2222222222222222,0.0,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0
Branko Vlajnic,2.0,0.0,0.022222222222222223,0.1724137931034483,0.027548209366391185,0.03003003003003003,0.13402061855670103,0.0,0.08247422680412371,0.13402061855670103,0.13402061855670103,0.0,0.041237113402061855,0.020618556701030927,0.0,0.020618556701030927
Dimitraki Zipovski,2.0,0.0,0.028846153846153848,0.11538461538461539,0.007042253521126761,0.012315270935960592,0.13392857142857142,0.0,0.08035714285714286,0.14285714285714285,0.11607142857142858,0.0,0.044642857142857144,0.017857142857142856,0.0,0.017857142857142856
Marcos Eiji Toma,783.0,3.0,0.013157894736842105,0.2,0.02252252252252252,0.020527859237536656,0.10752688172043011,0.010752688172043012,0.07526881720430108,0.16129032258064516,0.06451612903225806,0.0,0.010752688172043012,0.021505376344086023,0.0,0.0
Ir ne Saesseli,0.0,0.0,0.06060606060606061,0.25,0.03529411764705882,0.03731343283582089,0.15151515151515152,0.0,0.09090909090909091,0.15151515151515152,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
Emanuela Fusari,0.0,0.0,0.02631578947368421,0.25,0.055865921787709494,0.03076923076923077,0.075,0.0,0.05,0.2,0.1,0.0,0.025,0.0,0.0,0.0
Rita Mucha,0.0,0.0,0.06666666666666667,0.0,0.0625,0.05660377358490566,0.2,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Claudia Pomares,0.0,0.0,0.02631578947368421,0.08333333333333333,0.03870967741935484,0.023622047244094488,0.075,0.0,0.05,0.2,0.1,0.0,0.025,0.0,0.0,0.0
Ilaria Saccavini,0.0,0.0,0.02147239263803681,0.13592233009708737,0.0436241610738255,0.02337472607742878,0.12032085561497326,0.0,0.10962566844919786,0.24331550802139038,0.040106951871657755,0.0,0.013368983957219251,0.0106951871657754,0.0,0.00267379679144385
Simonetta Paoluzi,0.0,0.0,0.01015228426395939,0.1875,0.02483343428225318,0.021380574221136223,0.13169642857142858,0.0,0.109375,0.24553571428571427,0.04241071428571429,0.0,0.015625,0.008928571428571428,0.0,0.002232142857142857
Carla Arnolds,0.0,0.0,0.03300733496332518,0.18410041841004185,0.030668414154652688,0.0248683440608543,0.14718162839248433,0.0020876826722338203,0.07411273486430063,0.1931106471816284,0.0709812108559499,0.0,0.024008350730688934,0.012526096033402923,0.0,0.0010438413361169101
Randi Montin,0.0,0.0,0.03461538461538462,0.234375,0.04329004329004329,0.015625,0.10191082802547771,0.009554140127388535,0.08917197452229299,0.2070063694267516,0.11146496815286625,0.0,0.025477707006369428,0.01910828025477707,0.0,0.0
Jill Meyers,0.0,0.0,0.023591087811271297,0.1339712918660287,0.026900218955270568,0.021347073978652927,0.1310344827586207,0.0034482758620689655,0.08275862068965517,0.21149425287356322,0.09080459770114943,0.0011494252873563218,0.01954022988505747,0.014942528735632184,0.0,0.0011494252873563218
Michael Seamon,944.0,6.0,0.0,0.0,0.042735042735042736,0.08641975308641975,0.20833333333333334,0.0,0.041666666666666664,0.25,0.125,0.0,0.0,0.041666666666666664,0.0,0.0
Tobi Sokolow,6.0,0.0,0.024566473988439308,0.24705882352941178,0.0349862258953168,0.01957585644371941,0.1325,0.0,0.07125,0.22625,0.0725,0.00125,0.01625,0.01625,0.0,0.0025
Renata Muller,0.0,0.0,0.0,0.75,0.03225806451612903,0.02564102564102564,0.125,0.0,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0
Izvorka Petrovic,0.0,0.0,0.0,0.4,0.03571428571428571,0.05194805194805195,0.125,0.0,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0
Marina Pilipovic,16.0,0.0,0.034482758620689655,0.175,0.03064516129032258,0.02494802494802495,0.14393939393939395,0.007575757575757576,0.09090909090909091,0.14393939393939395,0.05303030303030303,0.0,0.015151515151515152,0.015151515151515152,0.0,0.0
Peter Bertheau,1215.0,14.5,0.012987012987012988,0.26153846153846155,0.027837259100642397,0.017154389505549948,0.14566929133858267,0.0,0.0984251968503937,0.2125984251968504,0.05905511811023622,0.0,0.027559055118110236,0.015748031496062992,0.0,0.003937007874015748
John Carroll,308.0,3.5,0.027777777777777776,0.23076923076923078,0.013605442176870748,0.037037037037037035,0.14285714285714285,0.023809523809523808,0.09523809523809523,0.21428571428571427,0.11904761904761904,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0
Fredrik Nystrom,1657.0,19.0,0.006369426751592357,0.2127659574468085,0.021739130434782608,0.020637898686679174,0.1165644171779141,0.0,0.11042944785276074,0.2331288343558282,0.04294478527607362,0.0,0.04294478527607362,0.018404907975460124,0.0,0.0
Ozcan Pehlivan,11.0,0.0,0.0,0.38461538461538464,0.02577319587628866,0.024875621890547265,0.12962962962962962,0.0,0.16666666666666666,0.16666666666666666,0.12962962962962962,0.0,0.037037037037037035,0.0,0.0,0.0
Hiroshi Kaku,238.0,2.5,0.02072538860103627,0.1956521739130435,0.0435244161358811,0.025606469002695417,0.09691629955947137,0.0,0.1277533039647577,0.1762114537444934,0.07929515418502203,0.004405286343612335,0.030837004405286344,0.013215859030837005,0.0,0.0
Masaaki Takayama,104.0,1.5,0.00974025974025974,0.18823529411764706,0.03328611898016997,0.017361111111111112,0.10619469026548672,0.0,0.09734513274336283,0.168141592920354,0.09144542772861357,0.0,0.02654867256637168,0.014749262536873156,0.0,0.0029498525073746312
Khurshid Hadi,16.0,1.0,0.029411764705882353,0.07142857142857142,0.04065040650406504,0.023255813953488372,0.20454545454545456,0.0,0.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.022727272727272728,0.0,0.0
Kemal Shoaib,173.0,1.5,0.0,0.0,0.01098901098901099,0.02702702702702703,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
Laszlo Szilagyi,24.0,1.0,0.05454545454545454,0.23404255319148937,0.024793388429752067,0.02365930599369085,0.16022099447513813,0.0055248618784530384,0.08839779005524862,0.1878453038674033,0.03314917127071823,0.0055248618784530384,0.016574585635359115,0.0,0.0,0.0
